clinicRef,clinicName,clinicAddr,city,groupRef,groupName,hos1Ref,hos1Name,hos2Ref,hos2Name,hos3Ref,hos3Name,hos4Ref,hos4Name
2336060016,臺中市梧棲區衛生所,臺中市梧棲區中山里雲集街70巷3號,臺中市,3360604091,中港,0936060016,童綜合醫療社團法人童綜合醫院,,,,,,
3536061241,安心診所,台中市梧棲區港埠路一段1115號1樓,臺中市,3360604091,中港,0936060016,童綜合醫療社團法人童綜合醫院,,,,,,
2336040014,臺中市清水區衛生所,臺中市清水區中山路92號,臺中市,3360604091,中港,0936060016,童綜合醫療社團法人童綜合醫院,,,,,,
3536070179,國泰診所,台中市后里區義里里甲后路240號,臺中市,3360704072,后里,0136010010,衛生福利部豐原醫院,1317050017,中國醫藥大學附設醫院,1536010046,豐安醫院,1536011301,杏豐醫院
3536070197,生和診所,台中市后里區后里里甲后路461號,臺中市,3360704072,后里,0136010010,衛生福利部豐原醫院,1317050017,中國醫藥大學附設醫院,1536010046,豐安醫院,1536011301,杏豐醫院
3536070106,鄭文瑞婦產科診所,台中市后里區墩東里文明路190號,臺中市,3360704072,后里,0136010010,衛生福利部豐原醫院,1317050017,中國醫藥大學附設醫院,1536010046,豐安醫院,1536011301,杏豐醫院
3536070133,憲生外科婦產科診所,台中市后里區后里里三豐路285號,臺中市,3360704072,后里,0136010010,衛生福利部豐原醫院,1317050017,中國醫藥大學附設醫院,1536010046,豐安醫院,1536011301,杏豐醫院
3536070268,月眉診所,台中市后里區眉山里甲后路九一九號,臺中市,3360704072,后里,0136010010,衛生福利部豐原醫院,1317050017,中國醫藥大學附設醫院,1536010046,豐安醫院,1536011301,杏豐醫院
3536070240,佳音診所,台中市后里區甲后路222號,臺中市,3360704073,心后里,1136090519,佛教慈濟醫療財團法人台中慈濟醫院,0617060018,臺中榮民總醫院,,,,
3536070240,佳音診所,台中市后里區甲后路222號,臺中市,3360704073,心后里,1136090519,佛教慈濟醫療財團法人台中慈濟醫院,0617060018,臺中榮民總醫院,,,,
3536071327,蕭天讚小兒科診所,台中市后里區厚里里甲后路557號,臺中市,3360704073,心后里,1136090519,佛教慈濟醫療財團法人台中慈濟醫院,0617060018,臺中榮民總醫院,,,,
3536071372,張偉煌診所,台中市后里區甲后路430號1樓,臺中市,3360704073,心后里,1136090519,佛教慈濟醫療財團法人台中慈濟醫院,0617060018,臺中榮民總醫院,,,,
3536071416,李煥照婦產專科診所,台中市后里區文明路33號1樓,臺中市,3360704073,心后里,1136090519,佛教慈濟醫療財團法人台中慈濟醫院,0617060018,臺中榮民總醫院,,,,
3536080059,祈安聯合診所,台中市神岡區社南里民生路27號,臺中市,3360804084,神岡,1317050017,中國醫藥大學附設醫院,0136010010,衛生福利部豐原醫院,,,,
3536080228,李敦錦聯合診所,台中市神岡區社南里民生路40–2號,臺中市,3360804084,神岡,1317050017,中國醫藥大學附設醫院,0136010010,衛生福利部豐原醫院,,,,
3536081341,劉俊欣耳鼻喉科診所,台中市神岡區神岡路83號1樓,臺中市,3360804084,神岡,1317050017,中國醫藥大學附設醫院,0136010010,衛生福利部豐原醫院,,,,
3536080111,林炳麟診所,台中市神岡區神岡里神岡路24號,臺中市,3360804084,神岡,1317050017,中國醫藥大學附設醫院,0136010010,衛生福利部豐原醫院,,,,
3536081350,杏安診所,台中市神岡區社口里中山路654號1樓,臺中市,3360804084,神岡,1317050017,中國醫藥大學附設醫院,0136010010,衛生福利部豐原醫院,,,,
3536080273,鄧政宗耳鼻喉科診所,台中市神岡區社口里中山路489號,臺中市,3360804085,安心,0936060016,童綜合醫療社團法人童綜合醫院,,,,,,
3536080031,祥祐診所,台中市神岡區豐洲里五權路69號,臺中市,3360804085,安心,0936060016,童綜合醫療社團法人童綜合醫院,,,,,,
3536080086,源美內兒科診所,台中市神岡區神岡里神岡路45之1號,臺中市,3360804085,安心,0936060016,童綜合醫療社團法人童綜合醫院,,,,,,
2336080018,臺中市神岡區衛生所,臺中市神岡區神岡里神岡路2號,臺中市,3360804085,安心,0936060016,童綜合醫療社團法人童綜合醫院,,,,,,
3536081323,晉安診所,台中市神岡區中山路906號,臺中市,3360804085,安心,0936060016,童綜合醫療社團法人童綜合醫院,,,,,,
3536091561,陳志慶診所,臺中市潭子區中山路二段372號1樓,臺中市,3360904077,雅潭,1517061032,澄清綜合醫院中港分院,1317050017,中國醫藥大學附設醫院,,,,
3536101482,林釗尚小兒科診所,台中市大雅區大雅路149、151號,臺中市,3360904077,雅潭,1517061032,澄清綜合醫院中港分院,1317050017,中國醫藥大學附設醫院,,,,
3536101562,大中小兒科診所,臺中市大雅區雅潭路四段711號,臺中市,3360904077,雅潭,1517061032,澄清綜合醫院中港分院,1317050017,中國醫藥大學附設醫院,,,,
3536101580,黃骨科外科診所,臺中市大雅區神林南路175號1、2樓,臺中市,3360904077,雅潭,1517061032,澄清綜合醫院中港分院,1317050017,中國醫藥大學附設醫院,,,,
3536101553,青春診所,台中市大雅區神林南路197巷55之11號,臺中市,3360904077,雅潭,1517061032,澄清綜合醫院中港分院,1317050017,中國醫藥大學附設醫院,,,,
3503270276,永群小兒科診所,臺中市西屯區西屯路三段166之29號1樓,臺中市,3360904077,雅潭,1517061032,澄清綜合醫院中港分院,1317050017,中國醫藥大學附設醫院,,,,
3536101553,青春診所,台中市大雅區神林南路197巷55之11號,臺中市,3360904077,雅潭,1517061032,澄清綜合醫院中港分院,1317050017,中國醫藥大學附設醫院,,,,
3536101580,黃骨科外科診所,臺中市大雅區神林南路175號1、2樓,臺中市,3360904077,雅潭,1517061032,澄清綜合醫院中港分院,1317050017,中國醫藥大學附設醫院,,,,
3536090055,林明亮診所,台中市潭子區頭家里頭張路一段3號,臺中市,3360904078,潭仔墘,1317050017,中國醫藥大學附設醫院,0136010010,衛生福利部豐原醫院,1336010015,中國醫藥大學附設醫院豐原分院,,
3536090260,林啟忠診所,臺中市潭子區光陽路167號1樓,臺中市,3360904078,潭仔墘,1317050017,中國醫藥大學附設醫院,0136010010,衛生福利部豐原醫院,1336010015,中國醫藥大學附設醫院豐原分院,,
3536090153,游振國小兒科診所,台中市潭子區甘蔗里雅潭路一段165號,臺中市,3360904078,潭仔墘,1317050017,中國醫藥大學附設醫院,0136010010,衛生福利部豐原醫院,1336010015,中國醫藥大學附設醫院豐原分院,,
3536090466,蔡金福骨科診所,台中市潭子區甘蔗里雅潭路1段159號,臺中市,3360904078,潭仔墘,1317050017,中國醫藥大學附設醫院,0136010010,衛生福利部豐原醫院,1336010015,中國醫藥大學附設醫院豐原分院,,
3536090288,郭耳鼻喉科診所,"台中市潭子區中山路2段362-1,362-2號",臺中市,3360904078,潭仔墘,1317050017,中國醫藥大學附設醫院,0136010010,衛生福利部豐原醫院,1336010015,中國醫藥大學附設醫院豐原分院,,
3536090359,泰昌診所,台中市潭子區頭家里頭張路一段88號,臺中市,3360904078,潭仔墘,1317050017,中國醫藥大學附設醫院,0136010010,衛生福利部豐原醫院,1336010015,中國醫藥大學附設醫院豐原分院,,
3536090199,潭子林眼科診所,台中市潭子區潭秀里中山路2段384–2號,臺中市,3360904078,潭仔墘,1317050017,中國醫藥大學附設醫院,0136010010,衛生福利部豐原醫院,1336010015,中國醫藥大學附設醫院豐原分院,,
3517034368,佳慶診所,臺中市西區東興路三段272-1號1樓,臺中市,3360904079,潭子,1317050017,中國醫藥大學附設醫院,1517011112,澄清綜合醫院,,,,
3536091570,安安診所,台中市潭子區中山路2段383號,臺中市,3360904079,潭子,1317050017,中國醫藥大學附設醫院,1517011112,澄清綜合醫院,,,,
3536091598,何孟哲診所,台中市潭子區甘蔗里勝利路273號,臺中市,3360904079,潭子,1317050017,中國醫藥大學附設醫院,1517011112,澄清綜合醫院,,,,
3536091543,潭子林外科診所,台中市潭子區潭秀里中山路2段384-6號,臺中市,3360904079,潭子,1317050017,中國醫藥大學附設醫院,1517011112,澄清綜合醫院,,,,
3536090420,品安診所,台中市潭子區勝利路166號,臺中市,3360904079,潭子,1317050017,中國醫藥大學附設醫院,1517011112,澄清綜合醫院,,,,
3536090046,周肇銘診所,台中市潭子區潭秀里中山路二段394號,臺中市,3360904080,心潭子,0617060018,臺中榮民總醫院,1136090519,佛教慈濟醫療財團法人台中慈濟醫院,1536100081,清泉醫院,,
2336090014,臺中市潭子區衛生所,臺中市潭子區中山路2段241巷5號,臺中市,3360904080,心潭子,0617060018,臺中榮民總醫院,1136090519,佛教慈濟醫療財團法人台中慈濟醫院,1536100081,清泉醫院,,
3536101571,長榮耳鼻喉科診所,臺中市大雅區雅潭路四段826號,臺中市,3360904080,心潭子,0617060018,臺中榮民總醫院,1136090519,佛教慈濟醫療財團法人台中慈濟醫院,1536100081,清泉醫院,,
3536091678,尚渼皮膚科診所,台中市潭子區中山路2段368號,臺中市,3360904080,心潭子,0617060018,臺中榮民總醫院,1136090519,佛教慈濟醫療財團法人台中慈濟醫院,1536100081,清泉醫院,,
3536091712,佳佑診所,台中市潭子區勝利路319號1樓,臺中市,3360904080,心潭子,0617060018,臺中榮民總醫院,1136090519,佛教慈濟醫療財團法人台中慈濟醫院,1536100081,清泉醫院,,
3517083512,英吉診所,台中市北屯區北屯路213號地下1、2、3、4樓,臺中市,3360904080,心潭子,0617060018,臺中榮民總醫院,1136090519,佛教慈濟醫療財團法人台中慈濟醫院,1536100081,清泉醫院,,
3536101571,長榮耳鼻喉科診所,臺中市大雅區雅潭路四段826號,臺中市,3360904080,心潭子,0617060018,臺中榮民總醫院,1136090519,佛教慈濟醫療財團法人台中慈濟醫院,1536100081,清泉醫院,,
3536100341,李明慧婦產科診所,台中市大雅區中清南路231號,臺中市,3361004081,大雅優,0617060018,臺中榮民總醫院,1517061032,澄清綜合醫院中港分院,,,,
3536100449,長安診所,"台中市大雅區大雅里民興街57號1,2,3樓",臺中市,3361004081,大雅優,0617060018,臺中榮民總醫院,1517061032,澄清綜合醫院中港分院,,,,
3536101526,楊得銘皮膚科診所,臺中市大雅區雅環路二段318號1及2樓,臺中市,3361004081,大雅優,0617060018,臺中榮民總醫院,1517061032,澄清綜合醫院中港分院,,,,
3503100028,黃國隆內科診所,臺中市大雅區民興街61號1及2樓,臺中市,3361004081,大雅優,0617060018,臺中榮民總醫院,1517061032,澄清綜合醫院中港分院,,,,
3503050032,新活力診所,臺中市沙鹿區中山路493之2號1樓,臺中市,3361004081,大雅優,0617060018,臺中榮民總醫院,1517061032,澄清綜合醫院中港分院,,,,
3503090018,安泰診所,臺中市潭子區潭興路三段85號1樓,臺中市,3361004081,大雅優,0617060018,臺中榮民總醫院,1517061032,澄清綜合醫院中港分院,,,,
3536100270,宗澤診所,台中市大雅區文雅里中山北路492號,臺中市,3361004081,大雅優,0617060018,臺中榮民總醫院,1517061032,澄清綜合醫院中港分院,,,,
3536101517,宏明眼科診所,"臺中市大雅區中清東路104號1,2樓",臺中市,3361004081,大雅優,0617060018,臺中榮民總醫院,1517061032,澄清綜合醫院中港分院,,,,
3536101615,雅林診所,台中市大雅區四德里神林南路633號,臺中市,3361004082,大雅,1317050017,中國醫藥大學附設醫院,1517061032,澄清綜合醫院中港分院,,,,
3536100154,陳台祝診所,台中市大雅區學府路171號,臺中市,3361004082,大雅,1317050017,中國醫藥大學附設醫院,1517061032,澄清綜合醫院中港分院,,,,
3536100412,愛生家庭醫學科診所,台中市大雅區三和里學府路417號,臺中市,3361004082,大雅,1317050017,中國醫藥大學附設醫院,1517061032,澄清綜合醫院中港分院,,,,
3536100403,台光診所,台中市大雅區上雅里民生路一段183號,臺中市,3361004082,大雅,1317050017,中國醫藥大學附設醫院,1517061032,澄清綜合醫院中港分院,,,,
3536100145,國光內科診所,臺中市大雅區中清東路75號1樓,臺中市,3361004082,大雅,1317050017,中國醫藥大學附設醫院,1517061032,澄清綜合醫院中港分院,,,,
3536100387,廖耳鼻喉科診所,台中市大雅區大雅里民興街25號,臺中市,3361004082,大雅,1317050017,中國醫藥大學附設醫院,1517061032,澄清綜合醫院中港分院,,,,
3536080200,陳忠義診所,台中市神岡區民生路22號,臺中市,3361004083,心分享,0617060018,臺中榮民總醫院,0936050029,光田醫療社團法人光田綜合醫院,1536100081,清泉醫院,,
3536041570,林佳輝診所,台中市清水區中正街19號1樓,臺中市,3361004083,心分享,0617060018,臺中榮民總醫院,0936050029,光田醫療社團法人光田綜合醫院,1536100081,清泉醫院,,
3536041525,清水李復健科診所,台中市清水區北寧街82號,臺中市,3361004083,心分享,0617060018,臺中榮民總醫院,0936050029,光田醫療社團法人光田綜合醫院,1536100081,清泉醫院,,
2336100015,臺中市大雅區衛生所,臺中市大雅區中清東路232號,臺中市,3361004083,心分享,0617060018,臺中榮民總醫院,0936050029,光田醫療社團法人光田綜合醫院,1536100081,清泉醫院,,
3536051601,小太陽小兒科診所,台中市沙鹿區興仁里鎮南路二段631號,臺中市,3361004083,心分享,0617060018,臺中榮民總醫院,0936050029,光田醫療社團法人光田綜合醫院,1536100081,清泉醫院,,
2336100015,臺中市大雅區衛生所,臺中市大雅區中清東路232號,臺中市,3361004083,心分享,0617060018,臺中榮民總醫院,0936050029,光田醫療社團法人光田綜合醫院,1536100081,清泉醫院,,
2336120017,臺中市石岡區衛生所,臺中市石岡區石岡街6號,臺中市,3361204074,平安,1136090519,佛教慈濟醫療財團法人台中慈濟醫院,0136010010,衛生福利部豐原醫院,,,,
3536110025,廖力毅診所,台中市新社區新社里興安路102號,臺中市,3361204074,平安,1136090519,佛教慈濟醫療財團法人台中慈濟醫院,0136010010,衛生福利部豐原醫院,,,,
3536210600,安康診所,台中市和平區南勢里東關路3段151-9號,臺中市,3361204074,平安,1136090519,佛教慈濟醫療財團法人台中慈濟醫院,0136010010,衛生福利部豐原醫院,,,,
3536020286,東勢朱永泰診所,台中市東勢區延平里豐勢路172號,臺中市,3361204074,平安,1136090519,佛教慈濟醫療財團法人台中慈濟醫院,0136010010,衛生福利部豐原醫院,,,,
3536021452,長頸鹿小兒科診所,臺中市東勢區豐勢路418、420號,臺中市,3361204074,平安,1136090519,佛教慈濟醫療財團法人台中慈濟醫院,0136010010,衛生福利部豐原醫院,,,,
3536031761,宏光診所,台中市大甲區鎮政路6之2號一樓.二樓,臺中市,3361404098,大甲安,0936050029,光田醫療社團法人光田綜合醫院,,,,,,
3536031707,喜月婦產科診所,台中市大甲區水源路11號1-4樓,臺中市,3361404098,大甲安,0936050029,光田醫療社團法人光田綜合醫院,,,,,,
3536031878,璩大維診所,台中市大甲區中山路一段1035號1樓,臺中市,3361404098,大甲安,0936050029,光田醫療社團法人光田綜合醫院,,,,,,
3536031752,小熊的森林診所,台中市大甲區三民路一三二號一、二樓,臺中市,3361404098,大甲安,0936050029,光田醫療社團法人光田綜合醫院,,,,,,
3536140032,安田診所,"台中市大安區中山南路281號1樓,283號1樓",臺中市,3361404098,大甲安,0936050029,光田醫療社團法人光田綜合醫院,,,,,,
3536141057,佑安診所,台中市大安區松雅里大安港路621號,臺中市,3361404098,大甲安,0936050029,光田醫療社團法人光田綜合醫院,,,,,,
3536031761,宏光診所,台中市大甲區鎮政路6之2號一樓.二樓,臺中市,3361404098,大甲安,0936050029,光田醫療社團法人光田綜合醫院,,,,,,
3536030219,清一診所,台中市大甲區庄美里復興路40號,臺中市,3361404098,大甲安,0936050029,光田醫療社團法人光田綜合醫院,,,,,,
3536151366,學田診所,台中市烏日區學田里學田路便行巷2號,臺中市,3361504061,心烏日,1317040011,中山醫學大學附設醫院,1317050017,中國醫藥大學附設醫院,,,,
3536150172,鐘耳鼻喉科診所,台中市烏日區中山路二段180號,臺中市,3361504061,心烏日,1317040011,中山醫學大學附設醫院,1317050017,中國醫藥大學附設醫院,,,,
3536150243,藍毅生診所,台中市烏日區中山路1段349號,臺中市,3361504061,心烏日,1317040011,中山醫學大學附設醫院,1317050017,中國醫藥大學附設醫院,,,,
3536151428,惠馨小兒科診所,台中市烏日區烏日里中山路2段77號,臺中市,3361504061,心烏日,1317040011,中山醫學大學附設醫院,1317050017,中國醫藥大學附設醫院,,,,
3536151375,明愛眼科診所,台中市烏日區中山路1段345號,臺中市,3361504061,心烏日,1317040011,中山醫學大學附設醫院,1317050017,中國醫藥大學附設醫院,,,,
3536151400,施建成診所,台中市烏日區仁德里中山路一段455號,臺中市,3361504061,心烏日,1317040011,中山醫學大學附設醫院,1317050017,中國醫藥大學附設醫院,,,,
2336150015,臺中市烏日區衛生所,臺中市烏日區烏日里長樂街136號,臺中市,3361504061,心烏日,1317040011,中山醫學大學附設醫院,1317050017,中國醫藥大學附設醫院,,,,
3503150046,欣祥診所,臺中市烏日區興祥街71號1樓,臺中市,3361504061,心烏日,1317040011,中山醫學大學附設醫院,1317050017,中國醫藥大學附設醫院,,,,
3503150019,德昌小兒科診所,臺中市烏日區中山路一段335號1樓,臺中市,3361504061,心烏日,1317040011,中山醫學大學附設醫院,1317050017,中國醫藥大學附設醫院,,,,
3536151428,惠馨小兒科診所,台中市烏日區烏日里中山路2段77號,臺中市,3361504061,心烏日,1317040011,中山醫學大學附設醫院,1317050017,中國醫藥大學附設醫院,,,,
3536151437,賴永清小兒科診所,台中市烏日區中山路1段538號,臺中市,3361504061,心烏日,1317040011,中山醫學大學附設醫院,1317050017,中國醫藥大學附設醫院,,,,
3536151446,信安診所,臺中市烏日區中山路一段548號6樓,臺中市,3361504061,心烏日,1317040011,中山醫學大學附設醫院,1317050017,中國醫藥大學附設醫院,,,,
3536151517,佳康診所,台中市烏日區溪南路一段562號1樓,臺中市,3361504061,心烏日,1317040011,中山醫學大學附設醫院,1317050017,中國醫藥大學附設醫院,,,,
3536151375,明愛眼科診所,台中市烏日區中山路1段345號,臺中市,3361504061,心烏日,1317040011,中山醫學大學附設醫院,1317050017,中國醫藥大學附設醫院,,,,
3536151400,施建成診所,台中市烏日區仁德里中山路一段455號,臺中市,3361504061,心烏日,1317040011,中山醫學大學附設醫院,1317050017,中國醫藥大學附設醫院,,,,
3536150298,惠心聯合診所,台中市烏日區烏日里中山路二段97號,臺中市,3361504061,心烏日,1317040011,中山醫學大學附設醫院,1317050017,中國醫藥大學附設醫院,,,,
3536161308,明安診所,台中市大肚區沙田路一段404號,臺中市,3361604086,大肚,0936050029,光田醫療社團法人光田綜合醫院,,,,,,
3536161273,培安診所,台中市大肚區沙田路一段404號,臺中市,3361604086,大肚,0936050029,光田醫療社團法人光田綜合醫院,,,,,,
3536161317,李岡燦耳鼻喉科診所,臺中市大肚區沙田路三段61號1樓,臺中市,3361604086,大肚,0936050029,光田醫療社團法人光田綜合醫院,,,,,,
3536160132,大度診所,台中市大肚區沙田路二段621號,臺中市,3361604086,大肚,0936050029,光田醫療社團法人光田綜合醫院,,,,,,
3536160196,其安診所,台中市大肚區沙田路一段404號,臺中市,3361604086,大肚,0936050029,光田醫療社團法人光田綜合醫院,,,,,,
3536171484,陸婦產科診所,台中市龍井區新興路45-3號,臺中市,3361704089,東海,0936060016,童綜合醫療社團法人童綜合醫院,,,,,,
3536171475,魏嘉慶家庭醫學科診所,台中市龍井區藝術街142巷1號,臺中市,3361704089,東海,0936060016,童綜合醫療社團法人童綜合醫院,,,,,,
3536160212,光華診所,台中市大肚區蔗趎里遊園路2段255號,臺中市,3361704089,東海,0936060016,童綜合醫療社團法人童綜合醫院,,,,,,
3536170236,祐晟診所,台中市龍井區國際街111號1樓,臺中市,3361704089,東海,0936060016,童綜合醫療社團法人童綜合醫院,,,,,,
3536170138,崇祐診所,台中市龍井區新東里新興路45之2號,臺中市,3361704089,東海,0936060016,童綜合醫療社團法人童綜合醫院,,,,,,
3536170174,哲民診所,台中市龍井區遊園南路193號,臺中市,3361704089,東海,0936060016,童綜合醫療社團法人童綜合醫院,,,,,,
3536171500,育恩診所,台中市龍井區遊園南路339、341號1-3樓,臺中市,3361704089,東海,0936060016,童綜合醫療社團法人童綜合醫院,,,,,,
3536171475,魏嘉慶家庭醫學科診所,台中市龍井區藝術街142巷1號,臺中市,3361704089,東海,0936060016,童綜合醫療社團法人童綜合醫院,,,,,,
3536180296,陳水亮婦產科診所,台中市霧峰區甲寅里中正路1102-1號,臺中市,3361804059,大霧峰,1317050017,中國醫藥大學附設醫院,1136200015,仁愛醫療財團法人大里仁愛醫院,,,,
3536180232,蔡明哲小兒科診所,台中市霧峰區中正里中正路1102號,臺中市,3361804059,大霧峰,1317050017,中國醫藥大學附設醫院,1136200015,仁愛醫療財團法人大里仁愛醫院,,,,
3536180278,謝煌德小兒科診所,台中市霧峰區錦榮里中正路872號,臺中市,3361804059,大霧峰,1317050017,中國醫藥大學附設醫院,1136200015,仁愛醫療財團法人大里仁愛醫院,,,,
3536180170,忠三內小兒科診所,台中市霧峰區民權街52號,臺中市,3361804059,大霧峰,1317050017,中國醫藥大學附設醫院,1136200015,仁愛醫療財團法人大里仁愛醫院,,,,
3536180385,長佑診所,台中市霧峰區本堂里樹仁路36號,臺中市,3361804059,大霧峰,1317050017,中國醫藥大學附設醫院,1136200015,仁愛醫療財團法人大里仁愛醫院,,,,
3536180198,莊永安診所,台中市霧峰區萊園路15–6號,臺中市,3361804059,大霧峰,1317050017,中國醫藥大學附設醫院,1136200015,仁愛醫療財團法人大里仁愛醫院,,,,
3536180269,陳儀崇診所,台中市霧峰區萊園路6之1號,臺中市,3361804059,大霧峰,1317050017,中國醫藥大學附設醫院,1136200015,仁愛醫療財團法人大里仁愛醫院,,,,
3503180017,合康診所,臺中市霧峰區中正路892號1樓,臺中市,3361804060,擁抱霧峰,0617060018,臺中榮民總醫院,1136200015,仁愛醫療財團法人大里仁愛醫院,1536180061,霧峰澄清醫院,,
3536180134,楊繼雄內科診所,台中市霧峰區大同路1號,臺中市,3361804060,擁抱霧峰,0617060018,臺中榮民總醫院,1136200015,仁愛醫療財團法人大里仁愛醫院,1536180061,霧峰澄清醫院,,
3536180376,劉暄峰小兒科診所,台中市霧峰區甲寅里中正路1141號,臺中市,3361804060,擁抱霧峰,0617060018,臺中榮民總醫院,1136200015,仁愛醫療財團法人大里仁愛醫院,1536180061,霧峰澄清醫院,,
3536181444,仁美婦產科診所,台中市霧峰區甲寅里中正路1062號,臺中市,3361804060,擁抱霧峰,0617060018,臺中榮民總醫院,1136200015,仁愛醫療財團法人大里仁愛醫院,1536180061,霧峰澄清醫院,,
3536181551,溫鴻耳鼻喉科診所,台中市霧峰區中正路836號1樓,臺中市,3361804060,擁抱霧峰,0617060018,臺中榮民總醫院,1136200015,仁愛醫療財團法人大里仁愛醫院,1536180061,霧峰澄清醫院,,
3536180107,蔡振生眼科診所,台中市霧峰區甲寅里中正路1106號,臺中市,3361804060,擁抱霧峰,0617060018,臺中榮民總醫院,1136200015,仁愛醫療財團法人大里仁愛醫院,1536180061,霧峰澄清醫院,,
3536181480,天仁小兒科診所,台中市霧峰區中正路967號1樓、969號1樓,臺中市,3361804060,擁抱霧峰,0617060018,臺中榮民總醫院,1136200015,仁愛醫療財團法人大里仁愛醫院,1536180061,霧峰澄清醫院,,
3536192394,黃啟文診所,臺中市太平區中興東路161號1樓,臺中市,3361904050,佳家,1517011112,澄清綜合醫院,,,,,,
3536190630,可安診所,台中市太平區大源路21號,臺中市,3361904050,佳家,1517011112,澄清綜合醫院,,,,,,
3536192152,承安診所,臺中市太平區太平路499號1樓,臺中市,3361904050,佳家,1517011112,澄清綜合醫院,,,,,,
3536192394,黃啟文診所,臺中市太平區中興東路161號1樓,臺中市,3361904050,佳家,1517011112,澄清綜合醫院,,,,,,
3536192152,承安診所,臺中市太平區太平路499號1樓,臺中市,3361904050,佳家,1517011112,澄清綜合醫院,,,,,,
3536190765,慧明眼科診所,台中市太平區中興路118-5、118-6號1樓,臺中市,3361904051,南太平,1317050017,中國醫藥大學附設醫院,1517011112,澄清綜合醫院,,,,
3536190701,李正智診所,台中市太平區中平里太平路232號,臺中市,3361904051,南太平,1317050017,中國醫藥大學附設醫院,1517011112,澄清綜合醫院,,,,
3536190596,呂其嘉婦產科診所,台中市太平區中平里中平路151-5號,臺中市,3361904051,南太平,1317050017,中國醫藥大學附設醫院,1517011112,澄清綜合醫院,,,,
3536192143,馮少雄小兒科診所,台中市太平區中平路121號,臺中市,3361904051,南太平,1317050017,中國醫藥大學附設醫院,1517011112,澄清綜合醫院,,,,
3536191066,黃健郎耳鼻喉科診所,台中市太平區樹孝路14號,臺中市,3361904051,南太平,1317050017,中國醫藥大學附設醫院,1517011112,澄清綜合醫院,,,,
3536192509,建志耳鼻喉科診所,台中市太平區中興路110號1樓,臺中市,3361904051,南太平,1317050017,中國醫藥大學附設醫院,1517011112,澄清綜合醫院,,,,
3517022199,佑佑診所,台中市東區十甲路501號1樓。,臺中市,3361904052,心太平,1136090519,佛教慈濟醫療財團法人台中慈濟醫院,0536190011,國軍台中總醫院附設民眾診療服務處,,,,
3517022215,林豊釜小兒科診所,臺中市東區旱溪東路一段293號1樓,臺中市,3361904052,心太平,1136090519,佛教慈濟醫療財團法人台中慈濟醫院,0536190011,國軍台中總醫院附設民眾診療服務處,,,,
3517022215,林豊釜小兒科診所,臺中市東區旱溪東路一段293號1樓,臺中市,3361904052,心太平,1136090519,佛教慈濟醫療財團法人台中慈濟醫院,0536190011,國軍台中總醫院附設民眾診療服務處,,,,
3536192465,郭大添骨科診所,臺中市太平區中興東路66號1樓,臺中市,3361904052,心太平,1136090519,佛教慈濟醫療財團法人台中慈濟醫院,0536190011,國軍台中總醫院附設民眾診療服務處,,,,
3536190952,文貴旺診所,台中市太平區太平路326號1樓,臺中市,3361904052,心太平,1136090519,佛教慈濟醫療財團法人台中慈濟醫院,0536190011,國軍台中總醫院附設民眾診療服務處,,,,
3536190345,韓耳鼻喉科診所,台中市太平區中興里中興東路162號,臺中市,3361904052,心太平,1136090519,佛教慈濟醫療財團法人台中慈濟醫院,0536190011,國軍台中總醫院附設民眾診療服務處,,,,
3517022199,佑佑診所,台中市東區十甲路501號1樓。,臺中市,3361904052,心太平,1136090519,佛教慈濟醫療財團法人台中慈濟醫院,0536190011,國軍台中總醫院附設民眾診療服務處,,,,
3536202804,台安診所,台中市大里區甲堤南路112號,臺中市,3361904052,心太平,1136090519,佛教慈濟醫療財團法人台中慈濟醫院,0536190011,國軍台中總醫院附設民眾診療服務處,,,,
3503190095,康祐診所,臺中市太平區中山路1段220號1樓,臺中市,3361904053,興泰,1317050017,中國醫藥大學附設醫院,1317040011,中山醫學大學附設醫院,,,,
3536190612,仁宏診所,台中市太平區太平里太平路587號,臺中市,3361904053,興泰,1317050017,中國醫藥大學附設醫院,1317040011,中山醫學大學附設醫院,,,,
3536192189,佑甡婦產科診所,"台中市太平區中興路20-1號1,2樓",臺中市,3361904053,興泰,1317050017,中國醫藥大學附設醫院,1317040011,中山醫學大學附設醫院,,,,
3536190130,卓小兒科診所,台中市太平區中興路51-2號,臺中市,3361904053,興泰,1317050017,中國醫藥大學附設醫院,1317040011,中山醫學大學附設醫院,,,,
3536192554,弘鑫耳鼻喉科診所,台中市太平區樹孝路214號1樓,臺中市,3361904053,興泰,1317050017,中國醫藥大學附設醫院,1317040011,中山醫學大學附設醫院,,,,
3536190612,仁宏診所,台中市太平區太平里太平路587號,臺中市,3361904053,興泰,1317050017,中國醫藥大學附設醫院,1317040011,中山醫學大學附設醫院,,,,
3536192189,佑甡婦產科診所,"台中市太平區中興路20-1號1,2樓",臺中市,3361904053,興泰,1317050017,中國醫藥大學附設醫院,1317040011,中山醫學大學附設醫院,,,,
3536190130,卓小兒科診所,台中市太平區中興路51-2號,臺中市,3361904053,興泰,1317050017,中國醫藥大學附設醫院,1317040011,中山醫學大學附設醫院,,,,
3536191002,聖光眼科診所,台中市太平區新坪里樹孝路51號,臺中市,3361904054,樹孝,0536190011,國軍台中總醫院附設民眾診療服務處,1317050017,中國醫藥大學附設醫院,,,,
